"TOA5","CR800Series-Arvids4","CR800","38897","CR800.Std.29","CPU:Arvids4_GPSProbe_Jan_16_2022.CR8","7253","OperatorView"
"TIMESTAMP","RECORD","Counter","DepthCm","BattVolts","latitude_a","latitude_b","Longitude_a","Longitude_b","fix_quality","nmbr_satellites","HDOP","altitudeB","DepthVolts","LatitudeDDDDD","LongitudeDDDDD","month","dayofmonth","hourofday","minutes","seconds","microseconds","ThisUTCtime"
"TS","RN","","","","degrees","minutes","degrees","minutes","unitless","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-04-17 19:30:25.61",16986,100639,8.91,12.21,72,47.0625,-77,-54.8461,1,12,0.5,9.2,0.496,72.78438,-77.9141,4,17,19,30,24,930000,193016
"2024-04-17 19:30:29.67",16987,100640,10.24,12.2,72,47.0625,-77,-54.8507,1,12,0.5,9,0.584,72.78438,-77.91418,4,17,19,30,28,990000,193020
"2024-04-17 19:30:33.41",16988,100641,8.58,12.31,72,47.0622,-77,-54.8546,1,12,0.5,9,0.474,72.78437,-77.91425,4,17,19,30,32,730000,193024
"2024-04-17 19:30:38.87",16989,100642,9.52,12.16,72,47.0619,-77,-54.859,1,12,0.5,9.1,0.536,72.78436,-77.91431,4,17,19,30,38,190000,193029
"2024-04-17 19:30:43.39",16990,100643,8.58,12.33,72,47.0616,-77,-54.8648,1,12,0.5,9.3,0.474,72.78436,-77.91441,4,17,19,30,42,710000,193034
"2024-04-17 19:30:47.06",16991,100644,16.81,12.2,72,47.0616,-77,-54.8676,1,12,0.5,9.2,1.018,72.78436,-77.91446,4,17,19,30,46,380000,193037
"2024-04-17 19:30:51.46",16992,100645,10.79,12.27,72,47.061,-77,-54.8733,1,12,0.5,9.2,0.62,72.78435,-77.91456,4,17,19,30,50,780000,193042
"2024-04-17 19:30:56.16",16993,100646,8.64,12.25,72,47.0611,-77,-54.8771,1,12,0.5,8.9,0.478,72.78436,-77.91462,4,17,19,30,55,480000,193046
"2024-04-17 19:31:01.91",16994,100647,10.57,12.15,72,47.0608,-77,-54.8827,1,12,0.5,8.9,0.606,72.78435,-77.91471,4,17,19,31,1,230000,193052
"2024-04-17 19:31:06.04",16995,100648,9.74,12.2,72,47.0605,-77,-54.8878,1,12,0.5,9.1,0.551,72.78434,-77.91479,4,17,19,31,5,360000,193056
"2024-04-17 19:31:10.51",16996,100649,7.366,12.19,72,47.0603,-77,-54.8937,1,12,0.5,8.9,0.394,72.78434,-77.91489,4,17,19,31,9,830000,193101
"2024-04-17 19:31:15.12",16997,100650,6.703,12.19,72,47.0596,-77,-54.8977,1,12,0.5,9,0.35,72.78432,-77.91496,4,17,19,31,14,440000,193105
"2024-04-17 19:31:20.31",16998,100651,9.63,12.25,72,47.0595,-77,-54.9018,1,12,0.5,9.1,0.544,72.78432,-77.91503,4,17,19,31,19,630000,193110
"2024-04-17 19:31:26.09",16999,100652,8.69,12.18,72,47.0588,-77,-54.9085,1,12,0.5,9.4,0.482,72.78432,-77.91514,4,17,19,31,25,410000,193116
"2024-04-17 19:31:29.77",17000,100653,9.91,12.19,72,47.0584,-77,-54.9128,1,12,0.5,9.5,0.562,72.78431,-77.91521,4,17,19,31,29,90000,193120
"2024-04-17 19:31:34.15",17001,100654,10.74,12.19,72,47.0579,-77,-54.9176,1,12,0.5,9.4,0.617,72.7843,-77.91529,4,17,19,31,33,470000,193124
"2024-04-17 19:31:38.64",17002,100655,10.79,12.15,72,47.058,-77,-54.9239,1,12,0.5,9.1,0.62,72.7843,-77.9154,4,17,19,31,37,960000,193129
"2024-04-17 19:31:43.46",17003,100656,15.04,12.27,72,47.0576,-77,-54.9295,1,12,0.5,9.2,0.901,72.78429,-77.91549,4,17,19,31,42,780000,193134
"2024-04-17 19:31:46.89",17004,100657,13.55,12.2,72,47.0575,-77,-54.9339,1,12,0.5,9.2,0.803,72.78429,-77.91557,4,17,19,31,46,210000,193137
"2024-04-17 19:31:51.22",17005,100658,14.49,12.24,72,47.0573,-77,-54.9386,1,12,0.5,9.5,0.865,72.78429,-77.91564,4,17,19,31,50,540000,193141
"2024-04-17 19:31:55.07",17006,100659,11.29,12.16,72,47.0571,-77,-54.944,1,12,0.5,9.4,0.653,72.78429,-77.91573,4,17,19,31,54,390000,193145
"2024-04-17 19:31:58.97",17007,100660,12.56,12.14,72,47.0565,-77,-54.9483,1,12,0.5,9.6,0.737,72.78427,-77.9158,4,17,19,31,58,290000,193149
"2024-04-17 19:32:04",17008,100661,4.438,12.18,72,47.0562,-77,-54.9539,1,12,0.5,9.2,0.201,72.78427,-77.9159,4,17,19,32,3,320000,193154
"2024-04-17 19:32:08.42",17009,100662,4.549,12.24,72,47.0553,-77,-54.958,1,12,0.5,9.3,0.208,72.78426,-77.91597,4,17,19,32,7,740000,193159
"2024-04-17 19:32:13.43",17010,100663,3.665,12.28,72,47.0551,-77,-54.9633,1,12,0.5,9.5,0.15,72.78425,-77.91605,4,17,19,32,12,750000,193204
"2024-04-17 19:32:17.78",17011,100664,5.156,12.15,72,47.0548,-77,-54.9686,1,12,0.5,9.6,0.248,72.78425,-77.91615,4,17,19,32,17,100000,193208
"2024-04-17 19:32:21.87",17012,100665,5.598,12.19,72,47.0548,-77,-54.9726,1,12,0.5,9.6,0.277,72.78425,-77.91621,4,17,19,32,21,190000,193212
"2024-04-17 19:32:25.96",17013,100666,6.261,12.15,72,47.0553,-77,-54.9747,1,12,0.5,9.4,0.321,72.78426,-77.91624,4,17,19,32,25,280000,193216
"2024-04-17 19:32:30.18",17014,100667,16.76,12.25,72,47.0567,-77,-54.9759,1,12,0.5,9.2,1.014,72.78428,-77.91627,4,17,19,32,29,500000,193220
"2024-04-17 19:32:34.7",17015,100668,12.61,12.18,72,47.0578,-77,-54.9784,1,12,0.5,9.1,0.741,72.78429,-77.91631,4,17,19,32,34,20000,193225
"2024-04-17 19:32:39.55",17016,100669,10.13,12.19,72,47.0594,-77,-54.9799,1,12,0.5,9.2,0.576,72.78432,-77.91633,4,17,19,32,38,870000,193230
"2024-04-17 19:32:43.34",17017,100670,7.034,12.25,72,47.0605,-77,-54.9819,1,12,0.5,9.1,0.372,72.78434,-77.91637,4,17,19,32,42,660000,193234
"2024-04-17 19:32:47.51",17018,100671,9.96,12.16,72,47.0615,-77,-54.983,1,12,0.5,9,0.566,72.78436,-77.91638,4,17,19,32,46,830000,193238
"2024-04-17 19:32:51.31",17019,100672,23.27,12.26,72,47.0623,-77,-54.9839,1,12,0.5,8.9,1.445,72.78437,-77.9164,4,17,19,32,50,630000,193241
"2024-04-17 19:32:55.84",17020,100673,23.05,12.18,72,47.0635,-77,-54.9852,1,12,0.5,8.6,1.43,72.78439,-77.91642,4,17,19,32,55,160000,193246
"2024-04-17 19:32:59.97",17021,100674,12.89,12.14,72,47.0646,-77,-54.9861,1,12,0.5,8.6,0.759,72.78441,-77.91644,4,17,19,32,59,290000,193250
"2024-04-17 19:33:04.62",17022,100675,6.04,12.18,72,47.0661,-77,-54.9876,1,12,0.5,8.6,0.306,72.78443,-77.91646,4,17,19,33,3,940000,193255
"2024-04-17 19:33:09.11",17023,100676,15.82,12.14,72,47.0671,-77,-54.9887,1,12,0.5,8.8,0.952,72.78445,-77.91648,4,17,19,33,8,430000,193259
"2024-04-17 19:33:13.65",17024,100677,25.76,12.15,72,47.0684,-77,-54.9898,1,12,0.5,8.8,1.609,72.78447,-77.9165,4,17,19,33,12,970000,193304
"2024-04-17 19:33:17.73",17025,100678,26.64,12.16,72,47.0694,-77,-54.9901,1,12,0.5,8.7,1.667,72.78449,-77.9165,4,17,19,33,17,50000,193308
"2024-04-17 19:33:22.25",17026,100679,20.62,12.28,72,47.0705,-77,-54.9923,1,12,0.5,8.8,1.27,72.78451,-77.91654,4,17,19,33,21,570000,193312
"2024-04-17 19:33:26.42",17027,100680,4.714,12.3,72,47.0721,-77,-54.9931,1,12,0.5,8.3,0.219,72.78454,-77.91655,4,17,19,33,25,740000,193317
"2024-04-17 19:33:30.21",17028,100681,12.83,12.23,72,47.0731,-77,-54.9932,1,12,0.5,8.1,0.755,72.78455,-77.91655,4,17,19,33,29,530000,193320
"2024-04-17 19:33:34.67",17029,100682,8.03,12.14,72,47.075,-77,-54.9933,1,12,0.5,8.1,0.438,72.78458,-77.91656,4,17,19,33,33,990000,193325
"2024-04-17 19:33:39.97",17030,100683,7.697,12.14,72,47.0761,-77,-54.9948,1,12,0.5,8.1,0.416,72.7846,-77.91658,4,17,19,33,39,290000,193330
"2024-04-17 19:33:44.54",17031,100684,4.604,12.16,72,47.0779,-77,-54.9966,1,12,0.5,8.3,0.212,72.78463,-77.91661,4,17,19,33,43,860000,193335
"2024-04-17 19:33:48.74",17032,100685,5.488,12.14,72,47.0792,-77,-54.9971,1,12,0.5,8.5,0.27,72.78465,-77.91662,4,17,19,33,48,60000,193339
"2024-04-17 19:33:53.08",17033,100686,4.549,12.14,72,47.0805,-77,-54.9985,1,12,0.5,8.6,0.208,72.78468,-77.91664,4,17,19,33,52,400000,193343
"2024-04-17 19:33:57.46",17034,100687,10.68,12.25,72,47.0821,-77,-55.0003,1,12,0.5,8.6,0.613,72.7847,-77.91667,4,17,19,33,56,780000,193348
"2024-04-17 19:34:01.49",17035,100688,4.935,12.28,72,47.0836,-77,-54.9997,1,12,0.5,8.7,0.234,72.78473,-77.91666,4,17,19,34,0,810000,193352
"2024-04-17 19:34:05.13",17036,100689,4.935,12.14,72,47.0847,-77,-55.0002,1,12,0.5,8.8,0.234,72.78474,-77.91667,4,17,19,34,4,450000,193355
"2024-04-17 19:34:09.52",17037,100690,4.383,12.16,72,47.0866,-77,-55.0016,1,12,0.5,8.9,0.197,72.78477,-77.91669,4,17,19,34,8,840000,193400
"2024-04-17 19:34:13.93",17038,100691,4.825,12.14,72,47.0881,-77,-55.0014,1,12,0.5,8.9,0.226,72.78481,-77.91669,4,17,19,34,13,250000,193404
"2024-04-17 19:34:17.36",17039,100692,11.4,12.2,72,47.0896,-77,-55.0016,1,12,0.5,8.8,0.66,72.78483,-77.91669,4,17,19,34,16,680000,193408
"2024-04-17 19:34:22.11",17040,100693,13.61,12.15,72,47.0912,-77,-55.0023,1,12,0.5,8.7,0.806,72.78485,-77.9167,4,17,19,34,21,430000,193412
"2024-04-17 19:34:26.51",17041,100694,10.68,12.18,72,47.0926,-77,-55.0039,1,12,0.5,8.7,0.613,72.78487,-77.91673,4,17,19,34,25,830000,193417
"2024-04-17 19:34:30.77",17042,100695,9.8,12.13,72,47.0938,-77,-55.0044,1,12,0.5,8.7,0.555,72.7849,-77.91674,4,17,19,34,30,90000,193421
"2024-04-17 19:34:36.06",17043,100696,27.86,12.13,72,47.095,-77,-55.0044,1,12,0.5,9.1,1.748,72.78492,-77.91674,4,17,19,34,35,380000,193426
"2024-04-17 19:34:40.52",17044,100697,21.95,12.14,72,47.0964,-77,-55.0055,1,12,0.5,9.3,1.357,72.78494,-77.91676,4,17,19,34,39,840000,193431
"2024-04-17 19:34:44.57",17045,100698,8.25,12.14,72,47.0976,-77,-55.0063,1,12,0.5,9.2,0.452,72.78496,-77.91677,4,17,19,34,43,890000,193435
"2024-04-17 19:34:48.55",17046,100699,8.8,12.16,72,47.0988,-77,-55.0079,1,12,0.5,9.1,0.489,72.78498,-77.9168,4,17,19,34,47,870000,193439
"2024-04-17 19:34:52.3",17047,100700,7.366,12.25,72,47.0999,-77,-55.0084,1,12,0.5,9,0.394,72.785,-77.91681,4,17,19,34,51,620000,193442
"2024-04-17 19:34:55.85",17048,100701,10.51,12.15,72,47.1012,-77,-55.0098,1,12,0.5,9,0.602,72.78502,-77.91683,4,17,19,34,55,170000,193446
"2024-04-17 19:34:59.14",17049,100702,7.808,12.16,72,47.1021,-77,-55.0114,1,12,0.5,8.8,0.423,72.78503,-77.91685,4,17,19,34,58,460000,193449
"2024-04-17 19:35:02.98",17050,100703,11.9,12.14,72,47.1034,-77,-55.0116,1,12,0.5,8.9,0.693,72.78506,-77.91686,4,17,19,35,2,300000,193453
"2024-04-17 19:35:08.34",17051,100704,10.57,12.26,72,47.1048,-77,-55.0117,1,12,0.5,8.5,0.606,72.78508,-77.91686,4,17,19,35,7,660000,193459
"2024-04-17 19:35:13.3",17052,100705,10.68,12.21,72,47.1062,-77,-55.0112,1,12,0.5,8,0.613,72.7851,-77.91685,4,17,19,35,12,620000,193503
"2024-04-17 19:35:19.42",17053,100706,14.71,12.28,72,47.1085,-77,-55.012,1,12,0.5,8,0.879,72.78514,-77.91687,4,17,19,35,18,740000,193510
"2024-04-17 19:35:23.5",17054,100707,18.3,12.14,72,47.1099,-77,-55.0129,1,12,0.5,8.1,1.116,72.78516,-77.91689,4,17,19,35,22,820000,193514
"2024-04-17 19:35:29.23",17055,100708,14.93,12.28,72,47.1116,-77,-55.0127,1,12,0.5,8.3,0.894,72.78519,-77.91688,4,17,19,35,28,550000,193519
"2024-04-17 19:35:34.59",17056,100709,15.65,12.13,72,47.1131,-77,-55.0134,1,12,0.5,8.1,0.941,72.78522,-77.91689,4,17,19,35,33,910000,193525
"2024-04-17 19:35:40.45",17057,100710,25.59,12.21,72,47.1147,-77,-55.0145,1,12,0.5,8.2,1.598,72.78525,-77.91691,4,17,19,35,39,770000,193531
"2024-04-17 19:35:45.49",17058,100711,27.8,12.16,72,47.116,-77,-55.0149,1,12,0.5,8,1.744,72.78526,-77.91692,4,17,19,35,44,810000,193536
"2024-04-17 19:35:50.11",17059,100712,27.03,12.15,72,47.1172,-77,-55.0167,1,12,0.5,8.1,1.693,72.78529,-77.91695,4,17,19,35,49,430000,193540
"2024-04-17 19:35:54.42",17060,100713,21.18,12.19,72,47.1183,-77,-55.0173,1,12,0.5,8.1,1.306,72.78531,-77.91695,4,17,19,35,53,740000,193545
"2024-04-17 19:35:58.95",17061,100714,12.45,12.16,72,47.1196,-77,-55.0176,1,12,0.5,7.8,0.73,72.78532,-77.91696,4,17,19,35,58,270000,193549
"2024-04-17 19:36:03.06",17062,100715,12.45,12.16,72,47.1206,-77,-55.0197,1,12,0.5,7.9,0.73,72.78535,-77.91699,4,17,19,36,2,380000,193553
"2024-04-17 19:36:07.97",17063,100716,15.76,12.15,72,47.1221,-77,-55.0219,1,12,0.5,7.9,0.949,72.78537,-77.91703,4,17,19,36,7,290000,193558
"2024-04-17 19:36:13.02",17064,100717,13.99,12.16,72,47.1236,-77,-55.0226,1,12,0.5,8.3,0.832,72.78539,-77.91705,4,17,19,36,12,340000,193603
"2024-04-17 19:36:17.14",17065,100718,15.32,12.16,72,47.1248,-77,-55.0242,1,12,0.5,8.5,0.919,72.78542,-77.91707,4,17,19,36,16,460000,193607
"2024-04-17 19:36:21.28",17066,100719,14.82,12.24,72,47.1261,-77,-55.0243,1,12,0.5,8.1,0.887,72.78544,-77.91707,4,17,19,36,20,600000,193611
"2024-04-17 19:36:26.02",17067,100720,9.69,12.12,72,47.1276,-77,-55.0248,1,12,0.5,7.8,0.547,72.78546,-77.91708,4,17,19,36,25,340000,193616
"2024-04-17 19:36:30.46",17068,100721,25.87,12.28,72,47.1286,-77,-55.0264,1,12,0.5,8.3,1.616,72.78548,-77.91711,4,17,19,36,29,780000,193621
"2024-04-17 19:36:35.05",17069,100722,19.35,12.16,72,47.1302,-77,-55.0281,1,12,0.5,8.2,1.186,72.7855,-77.91714,4,17,19,36,34,370000,193625
"2024-04-17 19:36:39.28",17070,100723,3.996,12.42,72,47.1317,-77,-55.0291,1,12,0.5,8.3,0.171,72.78553,-77.91715,4,17,19,36,38,600000,193629
"2024-04-17 19:36:43.39",17071,100724,7.587,12.47,72,47.1331,-77,-55.0316,1,12,0.5,8.5,0.409,72.78555,-77.91719,4,17,19,36,42,710000,193634
"2024-04-17 19:36:47.8",17072,100725,3.499,12.31,72,47.1342,-77,-55.0328,1,12,0.5,8.4,0.139,72.78557,-77.91721,4,17,19,36,47,120000,193638
"2024-04-17 19:36:51.74",17073,100726,5.156,12.31,72,47.1354,-77,-55.0348,1,12,0.5,8.4,0.248,72.78559,-77.91724,4,17,19,36,51,60000,193642
"2024-04-17 19:36:55.54",17074,100727,12.89,12.3,72,47.1369,-77,-55.0368,1,12,0.5,8.5,0.759,72.78561,-77.91728,4,17,19,36,54,860000,193646
"2024-04-17 19:36:59.6",17075,100728,17.64,12.3,72,47.1381,-77,-55.0378,1,12,0.5,8.3,1.073,72.78564,-77.9173,4,17,19,36,58,920000,193650
"2024-04-17 19:37:03.74",17076,100729,12.45,12.3,72,47.1394,-77,-55.0384,1,12,0.5,8.2,0.73,72.78566,-77.9173,4,17,19,37,3,60000,193654
"2024-04-17 19:37:07.66",17077,100730,10.51,12.31,72,47.1408,-77,-55.0385,1,12,0.5,8.1,0.602,72.78568,-77.9173,4,17,19,37,6,980000,193658
"2024-04-17 19:37:11.12",17078,100731,13.39,12.29,72,47.1418,-77,-55.0395,1,12,0.5,8.3,0.792,72.7857,-77.91733,4,17,19,37,10,440000,193701
"2024-04-17 19:37:14.71",17079,100732,6.813,12.32,72,47.143,-77,-55.0395,1,12,0.5,8,0.358,72.78571,-77.91733,4,17,19,37,14,30000,193705
"2024-04-17 19:37:18.36",17080,100733,10.51,12.41,72,47.1441,-77,-55.0413,1,12,0.5,7.9,0.602,72.78574,-77.91736,4,17,19,37,17,680000,193709
"2024-04-17 19:37:22.47",17081,100734,6.869,12.44,72,47.1452,-77,-55.0419,1,12,0.5,7.8,0.361,72.78575,-77.91737,4,17,19,37,21,790000,193713
"2024-04-17 19:37:26.17",17082,100735,6.261,12.36,72,47.1462,-77,-55.0431,1,12,0.5,7.9,0.321,72.78577,-77.91738,4,17,19,37,25,490000,193716
"2024-04-17 19:37:30.27",17083,100736,12.89,12.37,72,47.1473,-77,-55.0442,1,12,0.5,8.2,0.759,72.78579,-77.9174,4,17,19,37,29,590000,193720
"2024-04-17 19:37:34.69",17084,100737,13.72,12.3,72,47.1488,-77,-55.0458,1,12,0.5,8.1,0.814,72.78581,-77.91743,4,17,19,37,34,10000,193725
"2024-04-17 19:37:38.73",17085,100738,21.73,12.27,72,47.1501,-77,-55.0468,1,12,0.5,7.9,1.343,72.78584,-77.91745,4,17,19,37,38,50000,193729
"2024-04-17 19:37:42.86",17086,100739,24.27,12.3,72,47.1516,-77,-55.0488,1,12,0.5,8.2,1.51,72.78586,-77.91748,4,17,19,37,42,180000,193733
"2024-04-17 19:37:47.21",17087,100740,24.05,12.4,72,47.1528,-77,-55.0509,1,12,0.5,8.4,1.496,72.78588,-77.91752,4,17,19,37,46,530000,193737
"2024-04-17 19:37:50.98",17088,100741,18.14,12.32,72,47.1541,-77,-55.0531,1,12,0.5,8.5,1.105,72.7859,-77.91755,4,17,19,37,50,300000,193741
"2024-04-17 19:37:54.99",17089,100742,15.98,12.31,72,47.1554,-77,-55.054,1,12,0.5,8.5,0.963,72.78593,-77.91756,4,17,19,37,54,310000,193745
"2024-04-17 19:37:58.75",17090,100743,17.36,12.32,72,47.1567,-77,-55.0558,1,12,0.5,8.4,1.054,72.78594,-77.91759,4,17,19,37,58,70000,193749
"2024-04-17 19:38:03.04",17091,100744,7.255,12.32,72,47.158,-77,-55.0576,1,12,0.5,8.4,0.387,72.78596,-77.91763,4,17,19,38,2,360000,193753
"2024-04-17 19:38:08.03",17092,100745,9.91,12.28,72,47.1596,-77,-55.0588,1,12,0.5,8.6,0.562,72.786,-77.91765,4,17,19,38,7,350000,193758
"2024-04-17 19:38:11.62",17093,100746,5.709,12.28,72,47.1612,-77,-55.0599,1,12,0.5,8.5,0.285,72.78602,-77.91766,4,17,19,38,10,940000,193802
"2024-04-17 19:38:15.77",17094,100747,14.22,12.31,72,47.1629,-77,-55.0605,1,12,0.5,8.4,0.846,72.78605,-77.91768,4,17,19,38,15,90000,193806
"2024-04-17 19:38:19.93",17095,100748,12.01,12.32,72,47.1645,-77,-55.0621,1,12,0.5,8.1,0.701,72.78607,-77.9177,4,17,19,38,19,250000,193810
"2024-04-17 19:38:24.32",17096,100749,14.55,12.41,72,47.1657,-77,-55.0637,1,12,0.5,8.2,0.868,72.78609,-77.91772,4,17,19,38,23,640000,193815
"2024-04-17 19:38:27.94",17097,100750,15.43,12.31,72,47.167,-77,-55.0643,1,12,0.5,8.2,0.927,72.78612,-77.91774,4,17,19,38,27,260000,193818
"2024-04-17 19:38:31.75",17098,100751,8.47,12.29,72,47.1682,-77,-55.0668,1,12,0.5,8.3,0.467,72.78614,-77.91778,4,17,19,38,31,70000,193822
"2024-04-17 19:38:35.56",17099,100752,11.45,12.28,72,47.1694,-77,-55.0674,1,12,0.5,8.2,0.664,72.78616,-77.91779,4,17,19,38,34,880000,193826
"2024-04-17 19:38:40.37",17100,100753,34.05,12.38,72,47.1705,-77,-55.0688,1,12,0.5,8.9,2.156,72.78618,-77.91782,4,17,19,38,39,690000,193831
"2024-04-17 19:38:44.14",17101,100754,10.46,12.28,72,47.1715,-77,-55.0698,1,12,0.5,8.6,0.598,72.78619,-77.91783,4,17,19,38,43,460000,193834
"2024-04-17 19:38:48.38",17102,100755,19.41,12.36,72,47.1726,-77,-55.0717,1,12,0.5,8.3,1.189,72.78621,-77.91786,4,17,19,38,47,700000,193839
"2024-04-17 19:38:52.86",17103,100756,5.322,12.27,72,47.174,-77,-55.0735,1,12,0.5,8.6,0.259,72.78623,-77.91789,4,17,19,38,52,180000,193843
"2024-04-17 19:38:56.66",17104,100757,15.76,12.31,72,47.1754,-77,-55.0738,1,12,0.5,8.8,0.949,72.78625,-77.9179,4,17,19,38,55,980000,193847
"2024-04-17 19:39:00.86",17105,100758,8.64,12.26,72,47.1764,-77,-55.0748,1,12,0.5,8.9,0.478,72.78627,-77.91792,4,17,19,39,0,180000,193851
"2024-04-17 19:39:05.33",17106,100759,5.985,12.42,72,47.1779,-77,-55.0774,1,12,0.5,8.8,0.303,72.7863,-77.91795,4,17,19,39,4,650000,193856
"2024-04-17 19:39:11.35",17107,100760,14.16,12.39,72,47.1791,-77,-55.0795,1,12,0.5,8.7,0.843,72.78632,-77.91799,4,17,19,39,10,670000,193902
"2024-04-17 19:39:15.77",17108,100761,19.02,12.29,72,47.1805,-77,-55.0813,1,12,0.5,8.9,1.164,72.78634,-77.91802,4,17,19,39,15,90000,193906
"2024-04-17 19:39:21.02",17109,100762,16.92,12.26,72,47.1822,-77,-55.0825,1,12,0.5,8.8,1.025,72.78637,-77.91805,4,17,19,39,20,340000,193911
"2024-04-17 19:39:25.33",17110,100763,11.9,12.39,72,47.1835,-77,-55.0821,1,12,0.5,8.6,0.693,72.78639,-77.91804,4,17,19,39,24,650000,193916
"2024-04-17 19:39:29.86",17111,100764,3.72,12.28,72,47.1846,-77,-55.0838,1,12,0.5,8.4,0.153,72.78641,-77.91806,4,17,19,39,29,180000,193920
"2024-04-17 19:39:34.22",17112,100765,5.156,12.37,72,47.1858,-77,-55.0857,1,12,0.5,8.3,0.248,72.78643,-77.9181,4,17,19,39,33,540000,193924
"2024-04-17 19:39:38.72",17113,100766,12.5,12.28,72,47.1872,-77,-55.0863,1,12,0.5,8.4,0.733,72.78645,-77.91811,4,17,19,39,38,40000,193929
"2024-04-17 19:39:42.77",17114,100767,3.444,12.27,72,47.1882,-77,-55.0879,1,12,0.5,8.1,0.135,72.78647,-77.91813,4,17,19,39,42,90000,193933
"2024-04-17 19:39:46.79",17115,100768,8.91,12.31,72,47.1892,-77,-55.0893,1,12,0.5,7.9,0.496,72.78648,-77.91815,4,17,19,39,46,110000,193937
"2024-04-17 19:40:02.66",17116,100769,11.51,12.28,72,47.1925,-77,-55.0932,1,12,0.5,8.3,0.668,72.78654,-77.91822,4,17,19,40,1,980000,193953
"2024-04-17 19:40:06.74",17117,100770,19.3,12.3,72,47.1936,-77,-55.0936,1,12,0.5,8.6,1.182,72.78656,-77.91823,4,17,19,40,6,60000,193957
"2024-04-17 19:40:10.79",17118,100771,18.19,12.31,72,47.1952,-77,-55.0937,1,12,0.5,8.7,1.109,72.78658,-77.91823,4,17,19,40,10,110000,194001
"2024-04-17 19:40:15.1",17119,100772,13.88,12.26,72,47.1966,-77,-55.0943,1,12,0.5,8.8,0.825,72.78661,-77.91824,4,17,19,40,14,420000,194005
"2024-04-17 19:40:19.2",17120,100773,9.91,12.35,72,47.1978,-77,-55.0954,1,12,0.5,8.9,0.562,72.78663,-77.91826,4,17,19,40,18,520000,194009
"2024-04-17 19:40:23.48",17121,100774,12.06,12.36,72,47.1995,-77,-55.0972,1,12,0.5,8.9,0.704,72.78666,-77.91829,4,17,19,40,22,800000,194014
"2024-04-17 19:40:27.24",17122,100775,3.278,12.35,72,47.2003,-77,-55.0979,1,12,0.5,8.9,0.124,72.78667,-77.9183,4,17,19,40,26,560000,194017
"2024-04-17 19:40:32.09",17123,100776,11.23,12.29,72,47.2019,-77,-55.0981,1,12,0.5,9,0.649,72.7867,-77.9183,4,17,19,40,31,410000,194022
"2024-04-17 19:40:35.63",17124,100777,10.02,12.31,72,47.2031,-77,-55.0985,1,12,0.5,9.1,0.569,72.78672,-77.91831,4,17,19,40,34,950000,194026
"2024-04-17 19:40:39.59",17125,100778,6.758,12.28,72,47.2043,-77,-55.0992,1,12,0.5,9.3,0.354,72.78674,-77.91832,4,17,19,40,38,910000,194030
"2024-04-17 19:40:43.45",17126,100779,5.93,12.39,72,47.2055,-77,-55.0999,1,12,0.5,9.3,0.299,72.78676,-77.91833,4,17,19,40,42,770000,194034
"2024-04-17 19:46:51.49",17127,100780,4.051,12.18,72,47.2114,-77,-55.1003,1,12,0.5,10.5,0.175,72.78686,-77.91833,4,17,19,46,50,810000,194642
"2024-04-17 19:46:59.57",17128,100781,5.598,12.18,72,47.2122,-77,-55.0951,1,12,0.5,10.1,0.277,72.78687,-77.91825,4,17,19,46,58,890000,194650
"2024-04-17 19:47:18.92",17129,100782,5.709,12.14,72,47.2129,-77,-55.0906,1,12,0.5,9.5,0.285,72.78688,-77.91817,4,17,19,47,18,240000,194709
"2024-04-17 19:47:28.25",17130,100783,2.836,12.28,72,47.2135,-77,-55.0847,1,12,0.5,9.3,0.095,72.78689,-77.91808,4,17,19,47,27,570000,194718
"2024-04-17 19:49:45.34",17131,100784,2.394,12.24,72,47.2247,-77,-55.1009,1,12,0.5,9.1,0.066,72.78708,-77.91835,4,17,19,49,44,660000,194936
"2024-04-17 19:49:53.82",17132,100785,5.377,12.14,72,47.2245,-77,-55.0948,1,12,0.5,9.1,0.263,72.78707,-77.91824,4,17,19,49,53,140000,194944
"2024-04-17 19:50:03.68",17133,100786,12.12,12.14,72,47.224,-77,-55.0887,1,12,0.5,9.4,0.708,72.78706,-77.91814,4,17,19,50,3,0,194954
"2024-04-17 19:50:12.32",17134,100787,9.8,12.2,72,47.2233,-77,-55.0822,1,12,0.5,9.5,0.555,72.78706,-77.91804,4,17,19,50,11,640000,195002
"2024-04-17 19:50:19.46",17135,100788,9.46,12.16,72,47.2227,-77,-55.0748,1,12,0.5,9.9,0.533,72.78705,-77.91792,4,17,19,50,18,780000,195010
"2024-04-17 19:50:26.68",17136,100789,3.112,12.11,72,47.222,-77,-55.0686,1,12,0.5,9.8,0.113,72.78703,-77.91781,4,17,19,50,26,0,195017
"2024-04-17 19:50:33.08",17137,100790,2.836,12.08,72,47.2216,-77,-55.062,1,12,0.5,9.7,0.095,72.78703,-77.9177,4,17,19,50,32,400000,195023
"2024-04-17 19:50:42.19",17138,100791,4.383,12.16,72,47.221,-77,-55.0566,1,12,0.6,9.5,0.197,72.78702,-77.91761,4,17,19,50,41,510000,195032
