"TOA5","ARV4 - CR800","CR800","38897","CR800.Std.29","CPU:Arvids4_GPSProbe_Jan_16_2022.CR8","7253","OperatorView"
"TIMESTAMP","RECORD","Counter","DepthCm","BattVolts","latitude_a","latitude_b","Longitude_a","Longitude_b","fix_quality","nmbr_satellites","HDOP","altitudeB","DepthVolts","LatitudeDDDDD","LongitudeDDDDD","month","dayofmonth","hourofday","minutes","seconds","microseconds","ThisUTCtime"
"TS","RN","","","","degrees","minutes","degrees","minutes","unitless","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-11-15 17:19:07",15142,100033,19.95,11.88,46,5.3582,-79,-20.0736,2,12,0.6,278.2,1.225,46.0893,-79.33456,11,15,17,19,6,320000,171819
"2023-11-15 17:19:10.55",15143,100034,12.88,11.94,46,5.3572,-79,-20.0746,2,12,0.6,278.5,0.758,46.08929,-79.33458,11,15,17,19,9,870000,171823
"2023-11-15 17:19:13.32",15144,100035,17.58,11.9,46,5.3568,-79,-20.0747,2,12,0.6,278.6,1.068,46.08928,-79.33458,11,15,17,19,12,640000,171825
"2023-11-15 17:19:17.13",15145,100036,17.47,11.89,46,5.3563,-79,-20.0746,2,12,0.6,278.6,1.061,46.08927,-79.33458,11,15,17,19,16,450000,171829
"2023-11-15 17:19:20.77",15146,100037,16.42,11.89,46,5.3557,-79,-20.0742,2,12,0.6,278.5,0.992,46.08926,-79.33457,11,15,17,19,20,90000,171833
"2023-11-15 17:19:23.56",15147,100038,11.78,11.9,46,5.3553,-79,-20.0738,2,12,0.6,278.5,0.686,46.08926,-79.33456,11,15,17,19,22,880000,171836
"2023-11-15 17:19:26.7",15148,100039,5.817,11.9,46,5.3547,-79,-20.0735,2,12,0.6,278.6,0.292,46.08924,-79.33456,11,15,17,19,26,20000,171839
"2023-11-15 17:19:30.31",15149,100040,17.3,11.9,46,5.3539,-79,-20.0733,2,12,0.6,278.4,1.05,46.08923,-79.33456,11,15,17,19,29,630000,171842
"2023-11-15 17:19:33.18",15150,100041,2.283,11.89,46,5.3534,-79,-20.0728,2,12,0.6,278.2,0.058,46.08922,-79.33455,11,15,17,19,32,500000,171845
"2023-11-15 17:19:35.97",15151,100042,3.498,11.88,46,5.3526,-79,-20.0723,2,12,0.6,278.4,0.139,46.08921,-79.33454,11,15,17,19,35,290000,171848
"2023-11-15 17:19:38.64",15152,100043,2.394,11.93,46,5.352,-79,-20.0717,2,12,0.6,278.4,0.066,46.0892,-79.33453,11,15,17,19,37,960000,171851
"2023-11-15 17:19:41.61",15153,100044,17.3,11.89,46,5.3515,-79,-20.0717,2,12,0.6,278.3,1.05,46.08919,-79.33453,11,15,17,19,40,930000,171854
"2023-11-15 17:19:44.43",15154,100045,2.725,11.9,46,5.3512,-79,-20.0715,2,12,0.6,278.6,0.088,46.08919,-79.33453,11,15,17,19,43,750000,171856
"2023-11-15 17:19:47.44",15155,100046,1.676,11.91,46,5.3501,-79,-20.0706,2,12,0.6,278.9,0.018,46.08917,-79.33451,11,15,17,19,46,760000,171859
"2023-11-15 17:19:50.72",15156,100047,4.933,11.89,46,5.3488,-79,-20.0697,2,12,0.6,278.6,0.233,46.08915,-79.3345,11,15,17,19,50,40000,171903
"2023-11-15 17:19:54.16",15157,100048,10.73,11.89,46,5.3478,-79,-20.0697,2,12,0.6,278.3,0.616,46.08913,-79.3345,11,15,17,19,53,480000,171906
"2023-11-15 17:19:57.33",15158,100049,3.553,11.91,46,5.3467,-79,-20.0695,2,12,0.6,278.3,0.142,46.08911,-79.33449,11,15,17,19,56,650000,171909
"2023-11-15 17:20:00.4",15159,100050,4.602,11.9,46,5.3455,-79,-20.0691,2,12,0.6,278.3,0.212,46.08909,-79.33449,11,15,17,19,59,720000,171912
"2023-11-15 17:20:03.59",15160,100051,2.449,11.9,46,5.3438,-79,-20.0691,2,12,0.6,278,0.069,46.08906,-79.33449,11,15,17,20,2,910000,171916
"2023-11-15 17:20:06.52",15161,100052,16.03,11.89,46,5.3432,-79,-20.069,2,12,0.6,277.7,0.966,46.08905,-79.33448,11,15,17,20,5,840000,171919
"2023-11-15 17:20:10.95",15162,100053,2.283,11.89,46,5.3422,-79,-20.0691,2,12,0.6,277.6,0.058,46.08904,-79.33449,11,15,17,20,10,270000,171923
"2023-11-15 17:20:22.31",15163,100054,5.817,11.89,46,5.3411,-79,-20.0684,2,12,0.6,278.2,0.292,46.08902,-79.33447,11,15,17,20,21,630000,171934
"2023-11-15 17:20:24.96",15164,100055,23.1,11.87,46,5.3408,-79,-20.0678,2,12,0.6,278.1,1.433,46.08901,-79.33447,11,15,17,20,24,280000,171937
"2023-11-15 17:20:28.62",15165,100056,23.26,11.91,46,5.3403,-79,-20.0664,2,12,0.6,278.2,1.444,46.089,-79.33444,11,15,17,20,27,940000,171941
"2023-11-15 17:20:32.65",15166,100057,21.5,11.89,46,5.3397,-79,-20.0658,2,12,0.6,278,1.327,46.089,-79.33443,11,15,17,20,31,970000,171945
"2023-11-15 17:20:36.24",15167,100058,2.007,11.88,46,5.3392,-79,-20.0652,2,12,0.6,278.1,0.04,46.08899,-79.33442,11,15,17,20,35,560000,171948
"2023-11-15 17:21:55.66",15168,100059,20.94,11.86,46,5.338,-79,-20.0637,2,12,0.6,277.6,1.291,46.08897,-79.3344,11,15,17,21,54,980000,172108
"2023-11-15 17:21:59.86",15169,100060,3.388,11.87,46,5.3376,-79,-20.0623,2,12,0.6,277.6,0.131,46.08896,-79.33437,11,15,17,21,59,180000,172112
