TIMESTAMP,Counter,DepthCm,ThisUTCtime,timestamp_utc,lat_magna,lon_magna,lat_emlid,lon_emlid
2023-11-15 18:07:29.97,100342,6.921,180642,2023-11-15 18:06:42,46.08963333333333,-79.34266666666667,46.089627714,-79.34267469
2023-11-15 18:07:38.93,100343,38.17,180651,2023-11-15 18:06:51,46.089615,-79.34265333333333,46.089612752,-79.342662198
2023-11-15 18:08:44.54,100344,3.056,180757,2023-11-15 18:07:57,46.089603333333336,-79.34266166666667,46.089603075,-79.342660614
2023-11-15 18:08:49.72,100345,29.83,180802,2023-11-15 18:08:02,46.08958666666667,-79.34265333333333,46.089588007,-79.342653226
2023-11-15 18:08:52.8,100346,3.553,180805,2023-11-15 18:08:05,46.08958166666667,-79.342655,46.089580387,-79.342651019
2023-11-15 18:08:56.34,100347,9.9,180808,2023-11-15 18:08:08,46.08956166666667,-79.34265333333333,46.089560272,-79.342651681
2023-11-15 18:08:59.48,100348,4.933,180812,2023-11-15 18:08:12,46.08954333333333,-79.34264666666667,46.089540271,-79.342650735
2023-11-15 18:09:02.38,100349,2.063,180814,2023-11-15 18:08:14,46.089535,-79.342645,46.089532032,-79.342650375
2023-11-15 18:09:05.88,100350,13.1,180818,2023-11-15 18:08:18,46.089515,-79.34264666666667,46.089512985,-79.342652676
2023-11-15 18:09:14.67,100351,37.51,180827,2023-11-15 18:08:27,46.089485,-79.342595,46.089485433,-79.342603543
2023-11-15 18:09:24.71,100352,33.2,180837,2023-11-15 18:08:37,46.08949666666667,-79.34249833333334,46.089495143,-79.34250116
2023-11-15 18:09:32.54,100353,26.52,180845,2023-11-15 18:08:45,46.089508333333335,-79.34249,46.089503238,-79.342498068
2023-11-15 18:09:37.38,100354,15.87,180849,2023-11-15 18:08:49,46.089515,-79.34249,46.089511846,-79.342495503
2023-11-15 18:09:41.94,100355,25.09,180854,2023-11-15 18:08:54,46.089526666666664,-79.34248166666667,46.089521985,-79.342491255
2023-11-15 18:09:46.32,100356,25.97,180858,2023-11-15 18:08:58,46.089531666666666,-79.34249333333334,46.089529101,-79.342499259
2023-11-15 18:09:50.05,100357,4.933,180902,2023-11-15 18:09:02,46.08954833333333,-79.3425,46.089544243,-79.342507107
2023-11-15 18:09:53.24,100358,2.283,180905,2023-11-15 18:09:05,46.08956833333333,-79.34250666666667,46.089563295,-79.342517245
2023-11-15 18:09:56.37,100359,3.774,180908,2023-11-15 18:09:08,46.08958833333333,-79.342525,46.089580929,-79.342532064
2023-11-15 18:10:02.72,100360,31.6,180915,2023-11-15 18:09:15,46.08961333333333,-79.34255,46.08961012,-79.342552003
2023-11-15 18:10:06.29,100361,2.725,180918,2023-11-15 18:09:18,46.089621666666666,-79.342555,46.089620611,-79.34256323
2023-11-15 18:10:09.48,100362,4.547,180922,2023-11-15 18:09:22,46.08964666666667,-79.342555,46.089642175,-79.342561858
2023-11-15 18:10:12.9,100363,1.842,180925,2023-11-15 18:09:25,46.089666666666666,-79.34256666666667,46.089660989,-79.342573338
2023-11-15 18:10:16.15,100364,4.492,180928,2023-11-15 18:09:28,46.089686666666665,-79.34257333333333,46.089680866,-79.342581238
2023-11-15 18:10:25.3,100365,26.91,180937,2023-11-15 18:09:37,46.08972166666667,-79.34258166666666,46.089714045,-79.342587013
2023-11-15 18:10:32.65,100366,12.61,180945,2023-11-15 18:09:45,46.08973,-79.342625,46.089723893,-79.342635149
2023-11-15 18:10:36.37,100367,14.21,180948,2023-11-15 18:09:48,46.08974166666667,-79.34263166666666,46.089739119,-79.342643132
2023-11-15 18:10:41.83,100368,17.63,180954,2023-11-15 18:09:54,46.089758333333336,-79.34263833333333,46.089761765,-79.342645459
2023-11-15 18:10:46.1,100369,27.24,180958,2023-11-15 18:09:58,46.08976833333333,-79.34264333333333,46.089771109,-79.34264731
2023-11-15 18:10:51.5,100370,24.31,181004,2023-11-15 18:10:04,46.089765,-79.34266333333333,46.089766822,-79.342668196
2023-11-15 18:10:56.67,100371,25.14,181009,2023-11-15 18:10:09,46.08977333333333,-79.34268166666666,46.089773623,-79.342686008
2023-11-15 18:11:01.1,100372,33.53,181013,2023-11-15 18:10:13,46.08976833333333,-79.342705,46.089770685,-79.34270651
2023-11-15 18:11:06.91,100373,18.4,181019,2023-11-15 18:10:19,46.089775,-79.34268166666666,46.089776458,-79.342692332
2023-11-15 18:11:14.44,100374,39.11,181026,2023-11-15 18:10:26,46.08978666666667,-79.34265833333333,46.089786141,-79.342662413
2023-11-15 18:11:17.82,100375,2.173,181030,2023-11-15 18:10:30,46.08979166666666,-79.342645,46.089791623,-79.342643015
2023-11-15 18:11:20.91,100376,2.725,181033,2023-11-15 18:10:33,46.08979,-79.342615,46.089789746,-79.342610711
2023-11-15 18:11:28.7,100377,33.7,181041,2023-11-15 18:10:41,46.08978333333334,-79.34257,46.089781298,-79.342564739
2023-11-15 18:11:35.35,100378,30.55,181047,2023-11-15 18:10:47,46.089771666666664,-79.342565,46.089772222,-79.342560476
2023-11-15 18:11:39.56,100379,3.664,181052,2023-11-15 18:10:52,46.089751666666665,-79.34255833333333,46.089751418,-79.342554
2023-11-15 18:11:45.69,100380,34.86,181058,2023-11-15 18:10:58,46.08971833333333,-79.34254166666666,46.089715275,-79.342544123
2023-11-15 18:11:49.95,100381,14.1,181102,2023-11-15 18:11:02,46.089713333333336,-79.342535,46.089710483,-79.342535208
2023-11-15 18:11:53.37,100382,3.222,181105,2023-11-15 18:11:05,46.08970166666667,-79.34252333333333,46.089700684,-79.342517666
2023-11-15 18:11:56.44,100383,3.995,181108,2023-11-15 18:11:08,46.089686666666665,-79.342515,46.089683698,-79.342510709
2023-11-15 18:11:59.22,100384,4.713,181111,2023-11-15 18:11:11,46.089675,-79.34250833333333,46.089670781,-79.342505671
2023-11-15 18:12:57.23,100385,5.817,181209,2023-11-15 18:12:09,46.08965666666667,-79.34251333333333,46.089652816,-79.342508452
2023-11-15 18:13:00.03,100386,6.7,181212,2023-11-15 18:12:12,46.089636666666664,-79.34251166666667,46.08963572,-79.342508531
2023-11-15 18:13:04.56,100387,21.94,181217,2023-11-15 18:12:17,46.089615,-79.342505,46.089616537,-79.342504643
2023-11-15 18:13:07.17,100388,5.154,181219,2023-11-15 18:12:19,46.08961,-79.3425,46.089609068,-79.342496784
2023-11-15 18:13:10.15,100389,3.443,181222,2023-11-15 18:12:22,46.08958666666667,-79.34249833333334,46.089586357,-79.342490225
2023-11-15 18:13:14.11,100390,7.031,181226,2023-11-15 18:12:26,46.089558333333336,-79.34250333333334,46.089560334,-79.34249934
2023-11-15 18:13:19.6,100391,28.89,181232,2023-11-15 18:12:32,46.089526666666664,-79.34250833333333,46.089527574,-79.342509291
2023-11-15 18:13:23.06,100392,25.97,181235,2023-11-15 18:12:35,46.08952,-79.3425,46.089521633,-79.342497445
2023-11-15 18:13:26.43,100393,17.69,181238,2023-11-15 18:12:38,46.08951666666667,-79.34249166666666,46.089516406,-79.342491484
2023-11-15 18:13:31.07,100394,17.85,181243,2023-11-15 18:12:43,46.08950333333333,-79.342505,46.089501184,-79.342503651
2023-11-15 18:13:38.38,100395,19.18,181250,2023-11-15 18:12:50,46.08951,-79.34250666666667,46.089508755,-79.342507681
2023-11-15 18:13:42.01,100396,2.835,181254,2023-11-15 18:12:54,46.08949666666667,-79.34251833333333,46.089494586,-79.342524169
2023-11-15 18:13:45.45,100397,5.154,181257,2023-11-15 18:12:57,46.08949666666667,-79.34254333333334,46.089490918,-79.342550642
2023-11-15 18:13:50.71,100398,25.97,181303,2023-11-15 18:13:03,46.08949833333333,-79.342585,46.089492849,-79.342599632
2023-11-15 18:13:54.03,100399,2.559,181306,2023-11-15 18:13:06,46.08949666666667,-79.342605,46.089486225,-79.34262146
2023-11-15 18:13:56.91,100400,3.829,181309,2023-11-15 18:13:09,46.089495,-79.34263333333334,46.089485811,-79.34265429
2023-11-15 18:14:00.47,100401,4.381,181312,2023-11-15 18:13:12,46.08949333333333,-79.34267,46.089481822,-79.342689404
2023-11-15 18:14:05.37,100402,2.725,181317,2023-11-15 18:13:17,46.08946666666667,-79.34270833333333,46.089454788,-79.34272613
2023-11-15 18:14:09.39,100403,2.504,181321,2023-11-15 18:13:21,46.08942833333333,-79.34272666666666,46.089416744,-79.342745159
2023-11-15 18:14:13.37,100404,2.283,181325,2023-11-15 18:13:25,46.089393333333334,-79.34273833333333,46.08938058,-79.342761461
2023-11-15 18:14:18.37,100405,3.829,181330,2023-11-15 18:13:30,46.08935,-79.34275333333333,46.089337506,-79.342781925
2023-11-15 18:14:21.87,100406,6.038,181334,2023-11-15 18:13:34,46.089325,-79.34277333333333,46.089309133,-79.342799839
2023-11-15 18:14:25.38,100407,5.927,181337,2023-11-15 18:13:37,46.089301666666664,-79.34279333333333,46.089289673,-79.342812957
2023-11-15 18:14:29.29,100408,9.3,181341,2023-11-15 18:13:41,46.08928,-79.34281666666666,46.089266422,-79.342839946
2023-11-15 18:14:38.76,100409,23.98,181351,2023-11-15 18:13:51,46.089256666666664,-79.34287166666667,46.089245219,-79.342886526
2023-11-15 18:14:43.6,100410,8.25,181356,2023-11-15 18:13:56,46.089245,-79.34287833333333,46.089231951,-79.342896031
2023-11-15 18:15:05.82,100411,33.97,181418,2023-11-15 18:14:18,46.08923333333333,-79.34285333333334,46.089219831,-79.342868116
2023-11-15 18:15:13.2,100412,34.08,181425,2023-11-15 18:14:25,46.0892,-79.34283833333333,46.089189838,-79.342854158
2023-11-15 18:15:17.33,100413,6.921,181429,2023-11-15 18:14:29,46.089191666666665,-79.34283166666667,46.089179201,-79.342851795
2023-11-15 18:15:23.54,100414,49.76,181436,2023-11-15 18:14:36,46.08916833333333,-79.34282666666667,46.08916308,-79.342847471
2023-11-15 18:15:31.17,100415,60.14,181443,2023-11-15 18:14:43,46.089166666666664,-79.34279666666667,46.089162073,-79.342815772
2023-11-15 18:15:44.51,100416,0.075,181457,2023-11-15 18:14:57,46.08920833333333,-79.34291833333333,46.089201124,-79.342941486
2023-11-15 18:15:50.29,100417,9.29,181502,2023-11-15 18:15:02,46.089218333333335,-79.34294166666666,46.089211933,-79.34295984
2023-11-15 18:15:53.1,100418,10.18,181505,2023-11-15 18:15:05,46.089215,-79.342955,46.08920922,-79.342970372
2023-11-15 18:15:56.85,100419,8.8,181509,2023-11-15 18:15:09,46.089218333333335,-79.34298166666666,46.089215478,-79.342993261
2023-11-15 18:16:00.66,100420,2.173,181513,2023-11-15 18:15:13,46.08923333333333,-79.34300833333333,46.089228596,-79.34302531
2023-11-15 18:16:06.24,100421,14.65,181518,2023-11-15 18:15:18,46.08925333333333,-79.34307,46.08924719,-79.34308374
2023-11-15 18:16:09.78,100422,1.842,181522,2023-11-15 18:15:22,46.089263333333335,-79.34309833333333,46.089259516,-79.3431107
2023-11-15 18:16:12.71,100423,6.314,181525,2023-11-15 18:15:25,46.08928,-79.34312,46.089276733,-79.343131043
2023-11-15 18:16:15.9,100424,2.725,181528,2023-11-15 18:15:28,46.08929666666667,-79.34314666666667,46.08929294,-79.343157577
2023-11-15 18:16:22.6,100425,2.173,181535,2023-11-15 18:15:35,46.08933,-79.34320166666667,46.089326818,-79.343208581
2023-11-15 18:16:25.95,100426,2.339,181538,2023-11-15 18:15:38,46.08934,-79.34323,46.089337492,-79.34324083
2023-11-15 18:16:29.24,100427,11.01,181541,2023-11-15 18:15:41,46.089353333333335,-79.34324333333333,46.089353202,-79.343259258
2023-11-15 18:16:32.26,100428,9.41,181544,2023-11-15 18:15:44,46.08937,-79.34324333333333,46.089368518,-79.343263437
2023-11-15 18:16:35.36,100429,6.258,181547,2023-11-15 18:15:47,46.08938666666667,-79.343255,46.089381694,-79.343274616
2023-11-15 18:16:38.56,100430,2.67,181551,2023-11-15 18:15:51,46.08940666666667,-79.34328,46.089403133,-79.343297084
2023-11-15 18:16:42.13,100431,3.112,181554,2023-11-15 18:15:54,46.08943,-79.34330333333334,46.089424161,-79.343318555
2023-11-15 18:17:06.81,100432,0.075,181619,2023-11-15 18:16:19,46.089486666666666,-79.34358166666667,46.089480515,-79.343607191
2023-11-15 18:17:11.74,100433,0.185,181624,2023-11-15 18:16:24,46.08949166666667,-79.3436,46.089485492,-79.343620139
2023-11-15 18:17:15.97,100434,0.13,181628,2023-11-15 18:16:28,46.08948,-79.343605,46.089477009,-79.343627389
2023-11-15 18:17:21.57,100435,0.075,181634,2023-11-15 18:16:34,46.089475,-79.34359,46.089472098,-79.343614027
2023-11-15 18:17:25.66,100436,0.075,181638,2023-11-15 18:16:38,46.08949166666667,-79.34357333333334,46.089490877,-79.343599469
2023-11-15 18:17:27.35,100437,119.1,181639,2023-11-15 18:16:39,46.08949333333333,-79.34357333333334,46.089493213,-79.343599177
2023-11-15 18:17:28.86,100438,0.075,181641,2023-11-15 18:16:41,46.089495,-79.34357333333334,46.089493287,-79.343600129
2023-11-15 18:17:30.4,100439,119.2,181642,2023-11-15 18:16:42,46.08949333333333,-79.34357333333334,46.089493422,-79.343599964
2023-11-15 18:19:04.37,100440,8.41,181816,2023-11-15 18:18:16,46.08975,-79.34342666666667,46.08974337,-79.343488179
2023-11-15 18:19:08.89,100441,116.4,181821,2023-11-15 18:18:21,46.089753333333334,-79.34344,46.089743354,-79.343488229
