TIMESTAMP,Counter,DepthCm,ThisUTCtime,timestamp_utc,lat_magna,lon_magna,lat_emlid,lon_emlid
2023-11-15 18:40:16.77,100483,2.394,183929,2023-11-15 18:39:29,46.08476,-79.34634833333334,46.08476077,-79.346338596
2023-11-15 18:40:19.69,100484,2.338,183932,2023-11-15 18:39:32,46.08477,-79.34633666666667,46.08477196,-79.346326126
2023-11-15 18:40:23.43,100485,9.46,183935,2023-11-15 18:39:35,46.08476,-79.34633,46.084759612,-79.346319834
2023-11-15 18:40:26.35,100486,6.092,183938,2023-11-15 18:39:38,46.084756666666664,-79.34632666666667,46.084753087,-79.346314824
2023-11-15 18:40:29.85,100487,1.621,183942,2023-11-15 18:39:42,46.08474666666667,-79.346325,46.084741577,-79.346318231
2023-11-15 18:40:33.07,100488,3.939,183945,2023-11-15 18:39:45,46.08473333333333,-79.34632333333333,46.084732792,-79.346317931
2023-11-15 18:40:36.16,100489,10.45,183948,2023-11-15 18:39:48,46.08473,-79.34631,46.084729707,-79.346305782
2023-11-15 18:40:38.77,100490,0.958,183951,2023-11-15 18:39:51,46.08473166666667,-79.346305,46.084728891,-79.34629777
2023-11-15 18:40:41.53,100491,10.45,183954,2023-11-15 18:39:54,46.084725,-79.34629833333334,46.084721176,-79.346288798
2023-11-15 18:40:44.4,100492,10.78,183956,2023-11-15 18:39:56,46.084718333333335,-79.34629166666667,46.084712181,-79.346284851
2023-11-15 18:40:47.06,100493,5.927,183959,2023-11-15 18:39:59,46.08471333333333,-79.34627333333333,46.084707794,-79.346267488
2023-11-15 18:40:49.67,100494,8.25,184002,2023-11-15 18:40:02,46.084725,-79.34625833333334,46.084717759,-79.346256035
2023-11-15 18:40:52.37,100495,8.52,184004,2023-11-15 18:40:04,46.08473166666667,-79.34626166666666,46.084726026,-79.346258145
2023-11-15 18:40:55.64,100496,1.786,184008,2023-11-15 18:40:08,46.084741666666666,-79.34626833333333,46.084739979,-79.346269242
2023-11-15 18:40:58.52,100497,11.39,184011,2023-11-15 18:40:11,46.08475,-79.34626333333334,46.084749655,-79.346262305
2023-11-15 18:41:01.15,100498,1.29,184013,2023-11-15 18:40:13,46.084755,-79.34626333333334,46.084757942,-79.346262092
2023-11-15 18:41:04.16,100499,11.34,184016,2023-11-15 18:40:16,46.08477,-79.34625666666666,46.084770463,-79.346257078
2023-11-15 18:41:07.18,100500,8.13,184019,2023-11-15 18:40:19,46.084783333333334,-79.34625666666666,46.084782794,-79.346254481
2023-11-15 18:41:10.96,100501,9.68,184023,2023-11-15 18:40:23,46.08478,-79.34624333333333,46.084777006,-79.346241636
2023-11-15 18:41:13.56,100502,2.78,184026,2023-11-15 18:40:26,46.08477166666667,-79.346235,46.084771536,-79.34623142
2023-11-15 18:41:16.97,100503,3.387,184029,2023-11-15 18:40:29,46.084775,-79.34622,46.084770611,-79.346212229
2023-11-15 18:41:20.05,100504,8.63,184032,2023-11-15 18:40:32,46.08476666666667,-79.34622333333333,46.084762566,-79.34622129
2023-11-15 18:41:23.72,100505,0.958,184036,2023-11-15 18:40:36,46.08475333333333,-79.346235,46.084749315,-79.346232433
2023-11-15 18:41:26.65,100506,3.718,184039,2023-11-15 18:40:39,46.08474833333333,-79.34621833333334,46.084745646,-79.346215629
2023-11-15 18:41:30.04,100507,3.939,184042,2023-11-15 18:40:42,46.08474666666667,-79.34621166666666,46.084741279,-79.346206854
2023-11-15 18:41:33.14,100508,6.037,184045,2023-11-15 18:40:45,46.08472833333333,-79.346205,46.084725868,-79.346198552
2023-11-15 18:41:36.48,100509,14.87,184049,2023-11-15 18:40:49,46.08472666666667,-79.34617666666666,46.084724695,-79.346174497
